model,ctx,layer,head,L,tau,tau_nosink,ladder_bits,ladder_bits_a_only,w_cv,top1,n95,eff_frac,entropy,c1_abs,c1_rel,alpha1,resid1_abs,evict_beats_b1,spearman_top_b1,c2_abs,c2_rel,alpha2,resid2_abs,evict_beats_b2,spearman_top_b2,c3_abs,c3_rel,alpha3,resid3_abs,evict_beats_b3,spearman_top_b3,c4_abs,c4_rel,alpha4,resid4_abs,evict_beats_b4,spearman_top_b4,c5_abs,c5_rel,alpha5,resid5_abs,evict_beats_b5,spearman_top_b5,c6_abs,c6_rel,alpha6,resid6_abs,evict_beats_b6,spearman_top_b6,c8_abs,c8_rel,alpha8,resid8_abs,evict_beats_b8,spearman_top_b8,err_wf1,err_uniform1,err_evict1,gain_u1,gain_e1,gain_best1,in_band1,evict_frac1,mean_bits1,lin_ratio1,err_wf2,err_uniform2,err_evict2,gain_u2,gain_e2,gain_best2,in_band2,evict_frac2,mean_bits2,lin_ratio2,err_wf3,err_uniform3,err_evict3,gain_u3,gain_e3,gain_best3,in_band3,evict_frac3,mean_bits3,lin_ratio3,err_wf4,err_uniform4,err_evict4,gain_u4,gain_e4,gain_best4,in_band4,evict_frac4,mean_bits4,lin_ratio4,prompt,step,synthetic,quantized,norm_correct,corpus_offset,corpus_spliced,needle_tok,needle_start,needle_end,needle_mass,needle_hit
llama31-8b,131072,0,10,120604.5,3.3648478548609777,3.3640422519774535,4.727317840090793,4.8544493135538005,0.46445071074183825,0.04679160343445818,13356.5,0.11075592400855398,7.550750497809281,2.27170806603766,0.18585059598016673,0.7960158887686409,1.760454572733357,1.0,0.432553074890244,0.6073212877360529,0.05020387581641966,0.9377228483188016,0.564415045340544,0.0,0.6645998094659418,0.16696523777344036,0.01375739891784598,0.9834940468435052,0.1632855241495263,0.0,0.8451336362907297,0.044868453844816004,0.003708381210861049,0.9956522859550606,0.044639757849426726,0.0,0.9443056541061311,0.011738045396313035,0.0009721476329903876,0.9988627574380284,0.011722872857310222,0.0,0.9822344529297178,0.00302641478111675,0.00024948221212395103,0.9997078950880671,0.00302543019302036,0.0,0.9947321522170385,0.0001938209084693851,1.6035565099061937e-05,0.999976604855086,0.00019380757582513464,0.0,0.9995993713549705,0.018888032930994576,0.8321270629521016,0.04001842259923881,62.86087880385422,2.1843435041112027,2.1843435041112027,1.0,0.7993350420989247,1.0,1.701281002897935,0.006221563896955676,0.43619406838791525,0.013384663531348793,69.88851636872116,2.1740944756752816,2.1740944756752816,1.0,0.647382691685807,2.0000082908427665,0.8034866950687327,0.00463558351502618,0.21197506060712318,0.0058610284906556055,39.9451519014117,1.1842767137762629,1.1842767137762629,0.0,0.5154282796807819,3.0000000000000004,0.7313410543477178,0.004628269088691883,0.09352402524569364,0.004745979562722117,21.023766594362588,0.9934757427839402,0.9934757427839402,0.0,0.3871225840853224,4.000004145352645,0.7246374896696006,2.5,3.5,0.0,0.0,1.0,692205.5,0.0,-1.0,-1.0,-1.0,2.4734812931760176e-06,0.0
llama31-8b,131072,0,11,120604.5,3.1223576687969756,3.1217108655899737,4.6647082145182805,4.504609924655021,0.38976794315656493,0.016959636894554923,19317.5,0.1601797352490258,8.254572746595652,1.7724930025779029,0.19307307754792513,0.7890589836620523,1.3790364629175214,1.0,0.3873346930790019,0.4638273156897219,0.05077863489988975,0.9354545563018725,0.4290818615670052,0.0,0.6609065218551726,0.1258384914049157,0.0137448933026971,0.9833218668468766,0.12394077217803817,0.0,0.8448831757290922,0.03388388409165803,0.0036983286470076253,0.9955624750612833,0.03368409854355936,0.0,0.9395996191918535,0.008883406755145793,0.0009657077949197833,0.9988648412323258,0.008869591348740555,0.0,0.9814197327176697,0.002278451323043049,0.00024815547287864256,0.999690660515241,0.0022774806092812168,0.0,0.994374844992318,0.0001457876341297514,1.5885002057978406e-05,0.999981102829146,0.00014578002224765508,0.0,0.9995868563756622,0.037378018925970105,0.3553424162102391,0.07610289548903425,9.84964459962287,2.101063496831423,2.101063496831423,1.0,0.7849064269782176,1.0000082908771346,6.940981435776275,0.010859181494470346,0.1410140146893719,0.03001210140731466,13.60551762641494,2.7720033204325114,2.7720033204325114,1.0,0.6261369577431228,2.0,3.805770096249943,0.0037465624062204645,0.04808141099555424,0.011727234185279876,12.867245312318673,3.016577408613176,3.016577408613176,1.0,0.49017835673004373,3.0000082907396584,2.2582286197540835,0.001959240123322821,0.0205706292119582,0.004657127572018339,12.148936817720442,2.6695128931834993,2.6695128931834993,1.0,0.36796590852745314,4.0,1.2544438066040509,2.5,3.5,0.0,0.0,1.0,692205.5,0.0,-1.0,-1.0,-1.0,8.269839836908254e-06,0.0
llama31-8b,131072,0,12,120604.5,1.7936552478784717,1.7931843372854668,2.21365706402507,2.587697531178736,0.507308618055544,0.0023927596780572557,50851.0,0.42165529146516223,10.150262613077379,0.6815078471154293,0.19512987329368878,0.7694829103229128,0.4830374258960932,0.0,0.46182767391588675,0.18507353066009827,0.05186799753671126,0.922386870474394,0.16179414119727387,0.0,0.672096198063747,0.05034330370589123,0.014230767498183713,0.976612137826533,0.04815582625244558,0.0,0.8472635376346237,0.013256848364085248,0.0038008408976904356,0.9939522554257771,0.013104167933730544,0.0,0.9431856348443868,0.003449312058150554,0.0009902686623154068,0.9984560530740454,0.0034406164324822905,0.0,0.9822110234639134,0.0008795400289043263,0.0002533246455534857,0.9995989630493722,0.0008788754948668555,0.0,0.9950047572988234,5.626725906914097e-05,1.6281455015053317e-05,0.9999721303638001,5.6261613921556714e-05,0.0,0.9996244707353249,0.053522395262688864,0.4534463758732751,0.1703690055114478,7.853945331171866,2.3206456550831396,2.3206456550831396,1.0,0.6909746693752332,1.0000082907052903,1.5086609333688936,0.025802825800546846,0.15353156615559171,0.07356470549131616,7.482173492932595,3.1306093951015717,3.1306093951015717,1.0,0.4867501347373657,2.0000082907052903,2.199135655320135,0.009870192092338394,0.053361395617842616,0.03729874140338389,5.143997269987175,4.360033484201038,4.066632912192286,1.0,0.32029352016914725,3.000008290877135,1.8343378695983104,0.002335145232327434,0.016479236854154884,0.0244445374938094,7.066351035735418,4.184849733540572,3.3419113489137344,1.0,0.18439119439492557,4.0,1.58682350444684,2.5,3.5,0.0,0.0,1.0,692205.5,0.0,-1.0,-1.0,-1.0,4.453940725054163e-05,0.0
llama31-8b,131072,0,13,120604.5,1.8124825895824932,1.812048003978121,2.244893669814693,2.6148596436882494,0.5107514179556478,0.0014227196606708121,51980.5,0.43098800478964416,10.349858977671381,0.6690961338811532,0.18705194090293342,0.757188441574661,0.46446240153693646,0.0,0.4438948450466258,0.1753047664795646,0.04977137424159995,0.9213940753497206,0.15540189221410802,0.0,0.6605208768986168,0.047605501876629805,0.013533837533105168,0.9770428141269445,0.045959707167644276,0.0,0.8258991066387835,0.012648486249088566,0.003569798609843351,0.9940800217903036,0.012543418793761217,0.0,0.9326083112371668,0.0032997593912715215,0.0009299201175012879,0.9985244868821905,0.0032933336262606023,0.0,0.9775832803174138,0.0008512056632094844,0.0002386526863513479,0.9996009646004385,0.0008507954730817271,0.0,0.9934685550134212,5.4351537647731866e-05,1.5266590125483913e-05,0.9999713247234523,5.434902161872335e-05,0.0,0.999513514805384,0.09205571509470674,0.43296456246577786,0.3332910349605164,4.316413523689612,3.4964496517940478,3.4556414278637333,1.0,0.6838127573922543,1.0000082907052903,1.6794565959446075,0.02517044316961535,0.1362142759837633,0.13864354582317578,5.023584518717968,5.410240906601901,4.839193423079868,1.0,0.4785124737631305,2.0,1.8460978163456097,0.009327912346737473,0.039729348830992176,0.06397486529684751,4.3173213707945965,6.806043227245688,4.3173213707945965,1.0,0.31357423995780725,3.0000000000000004,2.1861886394804477,0.0034255883383074387,0.011333819395748632,0.03640328131724602,3.2789473251221803,9.996695048412775,3.2789473251221803,1.0,0.17718947198995427,4.00000829070529,2.4713842584792967,2.5,3.5,0.0,0.0,1.0,692205.5,0.0,-1.0,-1.0,-1.0,6.240111146903547e-05,0.0
llama31-8b,131072,0,14,120604.5,1.8592114419382173,1.858613886957988,2.2364715323715285,2.6822751272482845,0.5014260858856733,0.007345585415003759,41092.5,0.34074097167526274,9.580938473002247,1.0600465994536195,0.21262691551608143,0.8218113803392779,0.9111167488115612,1.0,0.506673475828016,0.30627626088349735,0.061001242950498386,0.9393189166172571,0.290718125172012,0.0,0.7521957262062424,0.08523563845023452,0.017007661819804377,0.9810855740329543,0.08394869546742456,0.0,0.8978641053739098,0.022953467252452543,0.004558197742632041,0.9947498255522929,0.0228338516748759,0.0,0.9648197252640565,0.006021462004952661,0.0011989397448090248,0.9987129072793806,0.0060149331074507975,0.0,0.989159111160551,0.0015429711713367067,0.0003067424546677306,0.9996571925141983,0.0015424942582389423,0.0,0.9971666988132639,9.918651545587687e-05,1.9670805296876654e-05,0.9999745151631155,9.918177349457286e-05,0.0,0.9997727268784244,0.026179231423003133,0.27591565793115685,0.054073457221566305,10.465526196591028,2.1376263840780716,2.1376263840780716,1.0,0.7784272504376606,1.0,8.377879179873286,0.008996993109883436,0.12129277572222723,0.023434234146789093,10.260792918565933,2.7886217619311644,2.7886217619311644,1.0,0.587842488124098,2.0,3.8559168294620867,0.0035586739848376078,0.04598288780761692,0.011828897351612681,8.944754197896618,4.11924777898332,4.11924777898332,1.0,0.4157184514568859,3.0000082907052903,2.1992250228747237,0.0017036019787793314,0.015204006127788786,0.006020067857118979,8.005502775651948,6.0253278040246965,3.63470576985868,1.0,0.2647523850788357,4.0,1.7532420740533086,2.5,3.5,0.0,0.0,1.0,692205.5,0.0,-1.0,-1.0,-1.0,3.435613186378324e-05,0.0
llama31-8b,131072,0,15,120604.5,1.9209024481704868,1.9203698807302214,2.6937061328903296,2.7712764360070303,0.486107654238922,0.0036242052619492576,47427.0,0.39323586547999756,9.93326628480224,0.8458018408358452,0.2224222850972299,0.7759826527987467,0.6385462463800633,0.0,0.511469155920371,0.23295399086706167,0.06198463387299366,0.9242768701882993,0.2077069335857883,0.0,0.7046293329682234,0.06359270131916872,0.017071055166971633,0.9768596448177242,0.06116669782829534,0.0,0.8647380556024167,0.016855262962644307,0.004541937110103295,0.993611030091037,0.01666855540652113,0.0,0.9508809416632986,0.0043887491349069805,0.0011793805093110944,0.9984244964426736,0.004377643820853651,0.0,0.9840074329524995,0.0011232178374295657,0.0003038307899796512,0.9995924056844991,0.001122378227861803,0.0,0.9955945926135663,7.210921996230752e-05,1.9476249762408293e-05,0.9999629049699746,7.210091921162724e-05,0.0,0.9996552626896698,0.10101910633281048,0.3522677349417159,0.2654975643155596,3.5143541814223593,2.799291964095594,2.701924372688436,1.0,0.7207734595898874,1.0000041453526451,5.816367168725714,0.03728199054886948,0.12956339106682857,0.12268917565092036,3.4667842982144204,3.340687015236763,3.264770169081041,1.0,0.5219337882317827,2.000008291530202,7.309572986204994,0.011692227279370353,0.042545863312255155,0.07050008247883573,3.6683290678079663,6.032976283841311,3.6683290678079663,1.0,0.3601573659563758,3.0,6.037161539930325,0.002577051160800741,0.013506489617768931,0.03800292242082306,5.14329712032798,14.431716972939359,5.14329712032798,1.0,0.22539717724584812,4.00000829070529,2.6855114696666145,2.5,3.5,0.0,0.0,1.0,692205.5,0.0,-1.0,-1.0,-1.0,5.1231136956433415e-05,0.0
llama31-8b,131072,0,16,120604.5,2.1307328750778773,2.13030618885766,2.658262716911355,3.073997752333937,0.4960136511284436,0.0024776599153397832,43580.5,0.36139096202790777,9.980051718185951,1.1059211393150523,0.1864494951342805,0.8094015546869079,0.8804694597156715,1.0,0.4544781503188744,0.29729977067964986,0.049887557585050146,0.938784991888544,0.27359701347464926,0.0,0.6964941472548178,0.08113543848462995,0.013650730210792779,0.9815133699456821,0.07899159969409199,0.0,0.8562005696418309,0.021934040333271926,0.0036982670348716146,0.9945605328312926,0.021754008093891723,0.0,0.9452997690583764,0.005773143655600284,0.00096994023650634,0.9984647594253167,0.0057595528843752165,0.0,0.982315780860828,0.0014872796358739995,0.0002511331723608501,0.9996195834593238,0.001486690745714508,0.0,0.9948884768934654,9.524128084571374e-05,1.597889336137945e-05,0.9999765389735461,9.52362882644407e-05,0.0,0.9996046794174807,0.0667238562937173,0.32668973738352525,0.18103842869704317,4.928768424019383,2.973564803792484,2.642687996251431,1.0,0.7444840341294141,1.0000082907052903,3.2671289274415125,0.015038319568751504,0.13684422990576278,0.07038201052425724,9.256611919158132,4.587952683484728,4.2060853799801885,1.0,0.5582614716087773,2.000004145352645,1.7814087629559336,0.004666992904843785,0.0706890737825821,0.029075630119460773,11.247838067646198,5.732834475212201,5.732834475212201,1.0,0.4126059020683092,3.0000082907052903,1.2658164930045168,0.002776354153937112,0.027054107470099287,0.013379756616381723,8.291464384911068,4.609835765742337,2.729146613320715,1.0,0.29069764133542086,4.0,1.6361009569829705,2.5,3.5,0.0,0.0,1.0,692205.5,0.0,-1.0,-1.0,-1.0,5.379864274898747e-05,0.0
llama31-8b,131072,0,17,120604.5,2.7190152334030966,2.718543407503309,3.697750592998063,3.922709793332195,0.4866562619526045,0.004534585850407729,26072.0,0.21617508697544224,9.38089419415136,0.8837442545911904,0.1396634656316996,0.8339345223565408,0.7059120576966118,0.0,0.35801134523958694,0.24517956245006398,0.03813876740847193,0.9515041621530189,0.22697723157220856,0.0,0.5989090378565796,0.06921879708824344,0.01066242970086255,0.9860026127141315,0.06748235412502245,0.0,0.8006501212627979,0.018982861225329703,0.0029054317497834237,0.9959099749587247,0.018829297189510645,0.0,0.9220239306822859,0.0049914197699123825,0.0007686021152934395,0.9988374458492232,0.004978829500798351,0.0,0.9745297788525941,0.0012807333918005168,0.00019645095568166052,0.9996919775126627,0.0012799260307205843,0.0,0.9926729048746639,8.15237288996312e-05,1.2521715230347402e-05,0.9999803220776717,8.152177311894178e-05,0.0,0.999474544924849,0.055691679692271075,0.2533564008026633,0.18479953725579085,4.495685572333976,3.4850934459679173,3.4084751443182038,1.0,0.7497341955852661,1.0000082909802428,4.721063340123023,0.013165285793886847,0.10047104142880665,0.06120551258089993,7.687938730829428,4.297294918587939,4.297294918587939,1.0,0.5903885715124173,2.0000082908427665,3.842294054638311,0.003920120154927435,0.03778614996867859,0.01891627738955281,9.29634403191996,4.7207121783665915,4.601963737936632,1.0,0.4368490929698864,3.000004145352645,2.612335045929573,0.0014385704294754371,0.014962271266722877,0.006764205085279687,10.685840246901751,4.418606565645172,4.110638608374293,1.0,0.2973426477858708,4.00000829070529,1.3926638346526143,2.5,3.5,0.0,0.0,1.0,692205.5,0.0,-1.0,-1.0,-1.0,3.0074688143481038e-05,0.0
llama31-8b,131072,0,18,120604.5,1.983312692294438,1.9828425807352503,2.5305496517466164,2.861315385705324,0.49556466129296983,0.0022955533493912044,46326.0,0.3841340860963006,10.037876313255277,0.806460572539121,0.2053979168441658,0.7950848062339554,0.6327130902968361,0.0,0.4734604468180783,0.2141862715015811,0.05450484460607896,0.9393130304707484,0.1992040620684819,0.0,0.695074867739641,0.05887800246934094,0.014985313227794499,0.9834679291452206,0.057719720592494715,0.0,0.8648810389833985,0.01594499721865135,0.004075501219489153,0.9955450411027678,0.015885316430598588,0.0,0.9488484552318079,0.00419283729892117,0.0010743187956890475,0.9988370038290686,0.004187801624088159,0.0,0.9837585322108034,0.0010806275844023462,0.0002761358921198817,0.9996980910744797,0.0010804449617709002,0.0,0.9952628028508567,6.927465977150341e-05,1.7720801101436218e-05,0.9999809094407386,6.927362204562016e-05,0.0,0.999638450156749,0.10609790057469141,0.21708313486813707,0.34717478337041996,2.0811071327564,3.161294360320637,1.9155196758953252,0.0,0.7069261448910042,1.0,4.602379221236473,0.021782224878425106,0.07682630247835974,0.15200162894736066,3.641650791395395,5.883196228122314,3.524689163453126,1.0,0.5008291588655254,2.0,3.181598010460651,0.007442481880644541,0.031034335661899955,0.07076269644186815,4.422711242019469,9.26477291684652,3.8654473012212858,1.0,0.33658892490859194,3.000008290980243,2.7839238802006157,0.002702768648211497,0.010945829122991451,0.030693686379340265,4.570147686787411,11.293755704543347,3.8234840152383684,1.0,0.20872752254052326,4.000008291255222,2.4503192366484434,2.5,3.5,0.0,0.0,1.0,692205.5,0.0,-1.0,-1.0,-1.0,6.416744580346243e-05,0.0
llama31-8b,131072,0,19,120604.5,2.2982621485780683,2.29785537480598,2.967912577250157,3.315691404416393,0.49279414316216813,0.003425990748242959,36569.0,0.303192856491423,9.771543914209055,0.930924894859558,0.17152789725467535,0.8057324630313674,0.7248281217949131,0.0,0.4467732088679116,0.25361278737979587,0.04781914289133264,0.9393094255101186,0.23336558824197273,0.0,0.6805823719389585,0.06998993115853779,0.013390258070860243,0.9821174786238958,0.06842358124831094,0.0,0.8560528868225653,0.018945585717795036,0.003642930562857913,0.9948671481840791,0.018788278641900615,0.0,0.9470588662989982,0.004980275516119486,0.0009636924626636481,0.9985539470967627,0.004968471767548487,0.0,0.9829525636692589,0.00127550162104476,0.00024724169526382984,0.9996360458994378,0.0012746342393177628,0.0,0.9949986183289947,8.193675441862056e-05,1.5760382753607622e-05,0.9999725507091097,8.193128285245623e-05,0.0,0.9996286848521622,0.07882678270630702,0.22232628768955603,0.2801947764155398,2.796817581886108,3.437899810500632,2.7716235812992553,1.0,0.7344365478865882,1.0,5.495635136804762,0.0175611747185518,0.07694615083335926,0.09851073383450956,4.790611179825122,5.41629529387153,4.790611179825122,1.0,0.5468126746664235,2.000008290980243,4.3412595884006695,0.0041582462191642675,0.02970950510962373,0.03786635978970389,7.752532621112186,8.951694441564463,7.741946255527877,1.0,0.39427923406276894,3.000008290980243,2.765071680793354,0.001176378977198128,0.011651242921780023,0.013651573405026589,10.085601137995578,11.379388005432027,9.715631262119835,1.0,0.2642416420531367,4.0,1.3376551815325615,2.5,3.5,0.0,0.0,1.0,692205.5,0.0,-1.0,-1.0,-1.0,5.923172783929777e-05,0.0
llama31-8b,131072,0,20,120604.5,2.5008420817442873,2.500541780814313,3.0959502169978137,3.6079524693789153,0.4107660344059534,0.0007223477452652026,32904.0,0.2728335585940415,9.84381131396108,1.3423861253710507,0.17427676166448852,0.8065294914998381,1.0338482773087074,1.0,0.26619024563246063,0.37552831394862096,0.04856027816307336,0.932826803655729,0.338181032478692,0.0,0.5436452037666162,0.10353135102044925,0.013373657309884065,0.9785934496904376,0.0996737326304784,0.0,0.7665609939966259,0.027865183734784534,0.003598748792188018,0.9933529307822413,0.027482297956746643,0.0,0.9192699844429684,0.007191539135649359,0.0009286936502751454,0.9981915111406154,0.0071677907582932045,0.0,0.9722537142228915,0.0018424859541614933,0.00023797342644903612,0.9995608370554097,0.0018409207838350158,0.0,0.9920864314016931,0.00011739892508447075,1.5163996946212985e-05,0.9999754747024117,0.00011739189603981155,0.0,0.9994390164788828,0.10626298057913611,0.647954104716371,0.28012211591357894,5.440631337408023,2.2575211757887588,2.2575211757887588,1.0,0.7579082233814358,1.000008291530202,3.472982512744582,0.03141700395377964,0.16010543101595043,0.13523089833759971,4.149914310687386,3.6235865731152472,3.056282771641695,1.0,0.5887665062341868,2.0,5.174750916504713,0.011045259315507708,0.06360348583224978,0.06451978735889405,3.80283477346788,4.170133091500446,3.3700282515143094,1.0,0.4575011491657906,3.0,5.03004865480744,0.004793508289499867,0.025800948488986272,0.025705519430531752,5.00485283074859,4.514207395153306,3.3560543446516613,1.0,0.3373673240223359,4.0,2.9815305660104015,2.5,3.5,0.0,0.0,1.0,692205.5,0.0,-1.0,-1.0,-1.0,8.764559509517452e-05,0.0
llama31-8b,131072,0,21,120604.5,2.6809472470622104,2.6806388895750226,3.2490908423688443,3.8677892982215694,0.4232423486362988,0.0005774643245741409,24707.5,0.204851843524754,9.789706799907384,0.8941387818879758,0.1250516940696572,0.8022900100964456,0.625291978667387,0.0,0.3188657072289053,0.21700763414235996,0.030056026563552406,0.943298657194454,0.19439964606806764,0.0,0.5546470273546712,0.057930483113405214,0.007911444756960907,0.9850018307299901,0.056636424972206,0.0,0.7604516171304967,0.015557952170041457,0.0020831112269187697,0.9961947672169191,0.015495928301333959,0.0,0.9099555734646043,0.004113130616036959,0.0005444613642520831,0.9990603526477108,0.004109076110101847,0.0,0.9709092931010618,0.001059574523718698,0.00014007830614292093,0.9997431267056311,0.0010593040546555807,0.0,0.9909553162534712,6.756291870303914e-05,8.993493111856385e-06,0.9999826480340144,6.756049023581406e-05,0.0,0.9993496370978463,0.05055780691548643,0.24540917797962586,0.11659146223443394,4.278902745256043,2.3907589567386047,2.3907589567386047,1.0,0.7386589279350542,1.0000041453526451,3.7212798140253556,0.01421415151283454,0.060329007157630996,0.05699040262948618,3.453519956112432,4.222490721420002,3.2241607907427676,1.0,0.5497085720444728,2.0,5.2634778768725905,0.0041228091819751535,0.01556025561413137,0.02657149119781444,2.5736367092100467,6.423220245905354,2.5736367092100467,1.0,0.40839295929957803,3.0000000000000004,5.28332912344381,0.0009967586720353182,0.004100924508245934,0.011598032063900447,3.8902247963173817,12.110673733834346,3.8902247963173817,1.0,0.2836776027647613,4.000008290842766,3.4187669452291622,2.5,3.5,0.0,0.0,1.0,692205.5,0.0,-1.0,-1.0,-1.0,0.00011216449267448741,0.0
llama31-8b,131072,0,22,120604.5,1.3008003150041008,1.300602648327709,1.7824685379167255,1.876658163643218,0.3198998327778005,0.00023137136098125342,76151.0,0.6314135516264853,11.02579160389969,0.3864892618924015,0.23521353595991018,0.7843840528065842,0.30749240718680126,0.0,0.33858156986880766,0.11188771978702333,0.0686143632728213,0.9320290725241707,0.10479269677934863,0.0,0.5407888131541642,0.031608544389183736,0.01942778191297509,0.984233660043687,0.0312771221032567,0.0,0.7446335959868295,0.008641987022463049,0.005254042491577946,0.9968437567346968,0.008616152629785169,0.0,0.8915003222401385,0.0022547546432019443,0.0013744657844742911,0.999323617604023,0.0022540237846748468,0.0,0.9644719675129185,0.0005795596451166729,0.0003542442472077764,0.999798272052205,0.0005795196868402228,0.0,0.9895320141669278,3.7206552750652706e-05,2.2771420085589798e-05,0.9999773901100264,3.720619309878381e-05,0.0,0.999202316214856,0.065203813238847,0.20061946313771845,0.4423355722312985,3.534495395378288,7.803123457492217,3.534495395378288,1.0,0.5634488934585948,1.0000082907052903,0.7977242053449808,0.01951703949305561,0.07679839657379109,0.2034322857871653,4.310198956669729,9.826061239210098,4.310198956669729,1.0,0.3234218621736138,2.000008290980243,0.7609642418333077,0.010576715657668519,0.022851187252887983,0.10223122084420941,2.0395008888048123,9.939908438892399,2.0395008888048123,1.0,0.15237850432417643,3.0,1.7911061923093095,0.01065434086107679,0.0070258071952935906,0.05826378074018509,0.5318131191951266,4.997771182490718,0.5318131191951266,0.0,0.05069903270403213,4.000004145352645,6.13895183261938,2.5,3.5,0.0,0.0,1.0,692205.5,0.0,-1.0,-1.0,-1.0,0.00010346963908004352,0.0
llama31-8b,131072,0,23,120604.5,2.139091169036445,2.1385976198066095,3.085175137593141,3.0860562215782545,0.2680679208574835,0.005010290109199206,45189.5,0.3747196018527489,10.168120390181944,1.0574174086233317,0.22896431137870382,0.7607864060846923,0.7990796514228371,1.0,0.40099865761416953,0.2978359294210431,0.06435077909686229,0.9211284850043756,0.2709997779942419,0.0,0.5958472091811327,0.08372961437978135,0.01800338456195732,0.9768251062873796,0.08162215042800613,0.0,0.7598458973152403,0.02257895291672083,0.004858099360226265,0.993658208075207,0.022459730736564945,0.0,0.8973698001095911,0.005891593018801407,0.0012685804651232583,0.998265578416367,0.0058828489399673015,0.0,0.9639392308517607,0.0015184751187705663,0.00032619285228526764,0.9996088111021122,0.001517970386733146,0.0,0.9886955299374514,9.687748630064828e-05,2.0837357006400364e-05,0.9999656743524918,9.687233504218274e-05,0.0,0.9991852614743639,0.04433940053218462,0.15793019890560978,0.12889689712745978,3.469609084507972,2.877423494175152,2.7993425023448415,1.0,0.7370705614017383,1.0000082909802428,9.263074641438418,0.009523389667250462,0.08066871557844472,0.049545980356661495,8.780357258836752,5.378868061192421,5.3012961321563274,1.0,0.5663966302103631,2.000008290980243,4.349114894374294,0.003106298579444909,0.037565645295023375,0.018834161957858912,12.414381965077666,5.97199552898916,5.849991030071887,1.0,0.42934192560832274,3.0,2.1487300525341766,0.0011574096564383766,0.010140467042760878,0.007780367744087749,8.815340810436705,6.183615233587377,5.633484967366383,1.0,0.2995016851522698,4.0,1.724024877604238,2.5,3.5,0.0,0.0,1.0,692205.5,0.0,-1.0,-1.0,-1.0,8.766703578149697e-05,0.0
llama31-8b,131072,0,24,120604.5,2.9936141980745776,2.9927706375498975,3.9569181119391965,4.318872357896984,0.7428645790383102,0.07528614135793402,14869.5,0.1233000813671422,7.176330800798692,1.6801675016361608,0.22594865888013044,0.8258383177289677,1.4571778976191112,1.0,0.4039713528805795,0.4808010780442622,0.06537209449733333,0.9505042836417661,0.4634025694092615,0.0,0.6410201732003614,0.1383517133159646,0.01860218936777728,0.9851730197349879,0.13668687015757336,0.0,0.8187317043502034,0.037330226174171144,0.005071931991886236,0.9958073270677137,0.03722023512965171,0.0,0.9242624399103739,0.009852521366734094,0.001334231986509027,0.998832545380165,0.009843328417886842,0.0,0.974792859575925,0.0025132566837492852,0.0003419957033839635,0.9997190608107962,0.0025123089076191513,0.0,0.9928524314067819,0.0001610675038276897,2.1862872963740237e-05,0.9999835179754941,0.00016106276372007252,0.0,0.9994660336663557,0.02995858564462231,1.2196627131358597,0.058144750896861,51.01567381235118,2.0453320338761634,2.0453320338761634,1.0,0.7888740557706819,1.0,1.8021825867966177,0.01636386413677598,0.5639612918527035,0.025313725545880073,49.93659718550448,1.7844411532107347,1.7844411532107347,0.0,0.6219249306509235,2.000008291117746,1.0955929354648855,0.00951125881015718,0.32954709589728315,0.016736357981448336,27.28528596051316,1.2988259869169736,1.2988259869169736,0.0,0.47822613395607905,3.0000000000000004,1.0762759737244614,0.008886136390414804,0.15018291376106696,0.013707923567099673,15.81521672323398,1.1124705978588332,1.1124705978588332,0.0,0.3434070640252328,4.000008290842766,0.9612546084404706,2.5,3.5,0.0,0.0,1.0,692205.5,0.0,-1.0,-1.0,-1.0,1.5352092249229168e-05,0.0
llama31-8b,131072,0,25,120604.5,2.313368487434645,2.3125101454789636,3.20528757990788,3.3374852445707646,0.7337033025089668,0.04425868615774471,25952.0,0.21516747138111547,7.853319462876966,1.1412249946665232,0.25015276414794263,0.8160182513823192,0.9895977672963328,1.0,0.48718464079510315,0.32710317437541603,0.07195551129330097,0.9441163842855393,0.3140767976688555,0.0,0.7057662465518384,0.09246284556451648,0.020412119041241246,0.9832896993668818,0.0913243436316894,0.0,0.8650447378422426,0.02515488623212819,0.005520582963491043,0.9952424809673004,0.02507317731354083,0.0,0.949673784696309,0.006580604802289816,0.0014517171970882539,0.998717617313412,0.006574405947693385,0.0,0.9839498686064752,0.001688865667567244,0.00037190000278362575,0.9996902302552655,0.001688294873329703,0.0,0.9950407439651943,0.00010811811501545615,2.3761499034082055e-05,0.9999809018770576,0.00010811539838520994,0.0,0.9996432322363062,0.08690289600857687,2.3921404374178925,0.12384243079400319,27.277206022269702,1.734387868329427,1.734387868329427,0.0,0.7546229112887244,1.0000041453526451,2.119920247757471,0.03584041626275014,0.6889813719981486,0.06748821797385315,22.23800816504881,2.019265403843473,2.0158446936218652,0.5,0.568328399411814,2.0000082907052903,2.225516815383592,0.013345098125436123,0.29650545697091435,0.03729750022359481,28.73803349825343,2.688163691063563,2.6441954771919542,1.0,0.40454043948434604,3.000004145352645,0.9934881581339612,0.006819117892461222,0.12281635537132797,0.020897471261507074,16.80966199981048,3.03510598892401,2.7378350810292273,1.0,0.2653337980995457,4.0,0.902672812823724,2.5,3.5,0.0,0.0,1.0,692205.5,0.0,-1.0,-1.0,-1.0,1.5595309067661904e-05,0.0
