job_id,array_task,model,scope,prompt_idx,family,policy,heldout_rows,heldout_mean_squared_relative_output_error,heldout_ratio_to_fixed_mean,q1_implementation_budget,q1_g1_max_abs,q1_g1_unit_max_abs,q1_g1_averaged_max_abs,q1_g1_kstar_match,q2_calibration_stability,q2_llama_p0_p1_spearman,q3_nontrivial_redistribution,q3_llama_prop_movement_fraction,q4_resolution,q4_llama_kstar_eq_k0_fraction,decision
985183,0,llama31-8b,prompt_family,2,qa,kstar_prop_calibrated,256,0.012365271228957014,1.016858272282326,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,qa,kstar_shrink20_calibrated,256,0.012316535323193495,1.012850474312092,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,qa,kappa4_rebalanced_calibrated,256,0.01997893573816998,1.6429680918910774,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,qa,kappa4_natural_calibrated,256,0.0255638009589327,2.10223957038605,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,qa,adakv_alpha02_calibrated,256,0.01210309053805178,0.9952978390784545,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,qa,layer_flat_calibrated,256,0.013713081144634168,1.1276954417097904,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,qa,snapkv_global_calibrated,256,0.019618000538281163,1.6132865801014022,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,qa,kappa4_rebalanced_dynamic,256,0.02317364273810323,1.905684871834641,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,qa,kappa4_natural_dynamic,256,0.03200448747854089,2.631889526733451,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,qa,adakv_alpha02_dynamic,256,0.011297485003964153,0.9290488554237286,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,qa,layer_flat_dynamic,256,0.012250491450884794,1.0074193554431916,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,qa,snapkv_global_dynamic,256,0.01496292519154558,1.2304763863920598,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,cont,fixed,256,0.011215141403878326,1.0,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
985183,0,llama31-8b,prompt_family,2,cont,kstar_prop_calibrated,256,0.011374209273780602,1.014183313805323,True,1.9539925233402755e-14,1.9539925233402755e-14,7.105427357601002e-15,True,True,0.7517335459476959,False,0.0023189767898005886,True,0.0,stop_r9_qualification
